ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
593,Utah,2020-04-23,-6.941342460269456e-05,-0.29514819317172203,-0.088968788819068,-0.17314759591764625,-0.43733011968197094,-0.6286415809866336,-0.03774682291895131,1.736671940313903,-1.2973586489071025,0.14353953592975816
594,Vermont,2020-04-23,-0.0053699363153403784,-7.259391302363337,5.436689268784069,5.545940286056794,-6.595896210864513,-3.020081140559517,10.503139307054374,0.5211391558748154,-1.2076655071585143,0.14353953592977844
595,Virginia,2020-04-23,-4.3126166013114544e-05,-0.0687608362470955,-0.4052788531734046,-0.031649525426808565,-0.729369745019937,-0.22131781715820603,-0.010486244776911064,1.6014816879160563,-1.2120612165233513,0.14353953592974805
596,Washington,2020-04-23,-5.5953395829702075e-05,-0.11579119862611369,,-0.0361869409457711,-0.8375782175637841,-0.3050726445280888,-0.03092891933850449,0.5767689714396629,-1.4887341084162673,0.14353953592974247
597,West Virginia,2020-04-23,-0.00034741294283080915,-0.8245554810174072,-0.5081131774478049,-0.224408459466739,-1.174060839662019,-0.9125728573533841,1.9890775571648576,0.14863651768916433,-1.0569423943720522,0.1435395359297509
598,Wisconsin,2020-04-23,-5.440280201572123e-05,-0.16252977137673577,,-0.28720976279246907,-0.6243294328378993,-0.2741144121464492,-0.027932936616943595,0.9711409038583942,-1.0247384415503864,0.1435395359297525
599,Wyoming,2020-04-23,-0.0010130757072836156,-3.394235964758237,-1.3803904226547352,1.547736546687945,-1.1370786890757212,-6.094831711496399,-0.6582768432536085,1.4462696804769002,-2.278615242893143,0.14353953592975466
600,Alabama,2020-04-24,-2.5903569983446315e-05,-0.059146573984644735,,-0.024091619666227745,-0.24961377082543496,-0.377192035071815,-0.005463226437837209,0.5220656935655125,-1.1869833313953748,0.14353953592975388
601,Alaska,2020-04-24,-0.0005165290592428929,-3.1226204466277747,-1.9525091146580693,-0.35405600960880906,-0.7214276962672969,-0.881618251453451,-1.2308921322278474,0.8418311896517141,-0.41321489866748223,0.143539535929755
602,Arizona,2020-04-24,-1.385476964891703e-05,-0.019578324607999676,-0.12229332872461512,-0.010263117272141853,-0.19850747764979482,-0.2674139075078407,-0.003447718853043075,0.5363687774148013,-1.2474085208594832,0.143539535929754
603,Arkansas,2020-04-24,-5.222096843424563e-05,-0.14791273306838196,-0.06556140281613285,-0.18572608516114344,-0.30792269839913894,-0.4721780407882963,-0.02330077443200882,0.37640417479541904,-0.9123487237194507,0.14353953592975233
604,California,2020-04-24,-4.701861871887428e-06,-0.010552915621830082,,-0.003043191842531884,-0.3655867866628956,-0.028386845582201486,0.008692943964453668,0.6759721173429323,-0.718729058142468,0.14353953592975013
605,Colorado,2020-04-24,-9.978915982209904e-05,-0.10112022365439911,,-0.06600185526156706,-1.1326836163334113,-0.34359425899176804,-0.02776484926767916,0.7652988367229022,-1.2674063502877413,0.1435395359297577
606,Connecticut,2020-04-24,-0.0001688662809103767,-0.04998424364269677,,-0.13854818247253933,-1.1851140901027448,-0.31843331229457705,-0.023144966849836923,-0.8167523040304663,-0.7275835509879933,0.14353953592974214
607,Delaware,2020-04-24,-0.0003713899089290596,-0.2835917019484835,-0.7293839647938974,-0.3942079231707218,-0.711879589422721,-1.5578926465855136,-1.4125683706489027,-1.8288837452796984,-0.97221232895771,0.14353953592975033
608,Florida,2020-04-24,-4.2061575949148055e-06,-0.009796626920997472,,-0.0027450306085122864,-0.17923646168277624,-0.07086241272727949,-0.002928790917485059,0.24238877918458415,-0.9752395344630979,0.1435395359297501
609,Georgia,2020-04-24,-1.2291949108503783e-05,-0.02836180828120005,,-0.007941736476354305,-0.2560015123710965,-0.1494929137000101,-0.005083923962417326,0.38217494829595866,-1.0175763501293016,0.14353953592975247
610,Hawaii,2020-04-24,-0.00029484652936321074,-1.9856700182903584,-1.7747638596446118,-0.09063932095899291,-0.8217399564542569,-1.9963915134137384,-0.2103579808376871,0.33180305970823,-1.8114925095665384,0.14353953592974994
611,Idaho,2020-04-24,-8.174554270576786e-05,-0.280119390499556,-0.2866418543799701,-0.06376461403210187,-0.28438495232681665,-1.2722912127713217,-0.06571297342651523,0.6116377547909041,-1.4522650975693083,0.1435395359297544
612,Illinois,2020-04-24,-2.8424187541488047e-05,-0.022207224254038004,,-0.018813227845344203,-0.7206676835202164,-0.09237118853773425,0.27368359391153785,0.5362368991617729,-0.7511509419888626,0.14353953592975546
613,Indiana,2020-04-24,-5.8615538147646115e-05,-0.06257157606831419,,-0.03644508253277508,-0.7780751892734369,-0.3576337331348567,,0.07310798343634575,-1.5434106682873046,
614,Iowa,2020-04-24,-8.05585427331707e-05,-0.15148282966585258,-0.10376006434413342,-0.27998521583636005,-0.5076020459741545,-0.6015707289578821,-0.34788134479287924,0.5730595316592368,-1.2240388307321017,0.14353953592976967
615,Kansas,2020-04-24,-0.0001026775114469696,-0.39953430999824785,,-0.06767850465543875,-0.5888031401707926,-0.9190031946485323,-0.06276424405410826,0.9922977025011616,-1.7218539802802677,0.143539535929753
616,Kentucky,2020-04-24,-8.22204727178304e-05,-0.18441338566235313,-0.48052176373933964,-0.059594390856712004,-0.7109539396581276,-0.4630591681149223,-0.038067150500495216,0.7208830139096817,-1.3286307394963388,0.14353953592975066
617,Louisiana,2020-04-24,-2.4326091134177675e-05,-0.04161735485150665,-0.039567485330362445,0.025679252954107293,-0.22217141115956693,-0.1756441258809047,-0.01643515229207805,0.23379015052523952,-0.5231106534131218,0.14353953592975152
618,Maine,2020-04-24,-0.0013013544419076353,-1.424837008529688,-1.4179404590575817,10.804068463651928,-3.5269727233332677,-1.3233845515475098,-0.5017021676048042,1.8835979692286342,-1.13221960151421,0.14353953592975768
619,Maryland,2020-04-24,-5.4880998119635536e-05,-0.04961885011272931,-1.1373968829664922,-0.03774542245811231,-0.6549651634365915,-0.2762330680236682,-0.01357861240214026,0.5808489875185565,-1.0703709760101048,0.14353953592975738
620,Massachusetts,2020-04-24,-6.669136396274924e-05,-0.022840412431470437,,-0.0008154477789396058,-0.9071643818652761,-0.27403583065027315,-0.018970926514980797,-0.9087643454655594,-1.2107031665462704,0.1435395359296906
621,Michigan,2020-04-24,-5.9531587903522004e-05,-0.03860662572861106,-0.09776116762038528,0.17967981087122536,-1.1427203352692044,-0.13161286057000823,0.09666613912327908,0.07519327974213272,-0.843413000295733,0.14353953592975213
622,Minnesota,2020-04-24,-6.544165531201251e-05,-0.08917407441085475,-0.0768268370523826,-0.3732048305396026,-0.7340134426104513,-0.30786786189771853,-0.025092102640033618,1.0624126009794725,-1.116145446613278,0.1435395359297544
623,Mississippi,2020-04-24,-4.234046924077625e-05,-0.055403469162850175,,-0.06534554686344554,-0.24779398911040723,-0.6666817675584813,-0.028360040470299438,0.06257208354030658,-1.271897379818878,0.14353953592975227
624,Missouri,2020-04-24,-4.013996165130936e-05,-0.11428327413768578,,-0.025707515330791048,-0.482522983225921,-0.34784590196544884,0.6533096618086545,0.0021083960495264236,-1.3667518086416321,0.14353953592975308
625,Montana,2020-04-24,-0.00034297157856541234,-0.7790485492065539,-0.5276728523727311,-0.33637766358872434,-0.6960253832424846,-1.3265782877803056,-0.20018795770450606,0.5508828352270488,-0.9049467790664684,0.14353953592975166
626,Nebraska,2020-04-24,-0.00016620367321093868,-0.37130915627432115,,-0.3483722987341443,-0.6561216698923128,-1.0750734533768274,,5.393761864685048,-1.3430398239491232,
627,Nevada,2020-04-24,-4.241717570926942e-05,-0.10652520710918113,,-0.0276750700761252,-0.2567799310842949,-0.5709460076280618,,0.342447769692788,-1.1270229652760992,-6.9667217016043965
628,New Hampshire,2020-04-24,-0.0009403398975500024,-0.3508581716954219,-0.8235936166029947,1.1909976091060799,-2.5363654675501532,-2.0482195248733794,-0.2509135323060927,-0.8055433350031729,-1.7870845055087323,0.14353953592976346
629,New Jersey,2020-04-24,-5.680936824908435e-05,-0.012843350692727936,,-0.05239085902293036,-0.9932595422743279,-0.13674510174429005,-0.010260330432600355,-0.6828781490038156,-0.778398015121423,0.14353953592973265
630,New Mexico,2020-04-24,-0.00017104199346110503,-0.20569206890531475,-0.386460078693258,-0.20552764087579423,-0.7091009159381051,-0.49311720660542047,-0.04463914439808913,-0.4812841726577867,-0.6634137931941113,0.1435395359297534
631,New York,2020-04-24,-3.1189618519272315e-05,-0.00855372448091805,-0.19656104223201057,-0.02036532032615368,-1.3371960256666886,-0.04668950907807458,-0.0043064694170233606,0.13365160694487752,-0.5819622933188808,0.14353953592973343
632,North Carolina,2020-04-24,-2.155308206079446e-05,-0.05291977372005342,,-0.10269044602108547,-0.4444067129298084,-0.14255613996397076,0.5243818172656215,0.8131569345582171,-0.9579777097521079,0.14353953592977126
633,North Dakota,2020-04-24,-0.00038920523060218903,-1.178896193106589,-0.542537857492211,-0.13402309983577365,-0.5812548324195804,-2.3128551039328142,-0.2480286072981761,0.029524122872653435,-1.1598517393280612,0.14353953592976132
634,Ohio,2020-04-24,-3.4549673825607423e-05,-0.04237978092994689,,-0.05531513286957569,-0.7932203908438222,-0.1536273666766149,-0.011949200037157342,-0.1888953017024815,-1.1502084512372044,0.1435395359297515
635,Oklahoma,2020-04-24,-5.1934196494204874e-05,-0.20864315783641282,-0.06978541149635788,-0.06648840253549812,-0.4023654670059834,-0.39467927670633524,-0.02057500551155283,0.3971457134299694,-0.9992356726055474,0.1435395359297528
636,Oregon,2020-04-24,-0.00012594999223329085,-0.3141155328827548,,-0.08151627635731175,-1.0417897868378476,-0.646406382376639,-0.06399251559842427,0.7122617664432197,-1.746359270062189,0.14353953592975166
637,Pennsylvania,2020-04-24,-4.879459359241881e-05,-0.026182321482449686,,0.03823276516127045,-1.2339002199141518,-0.23191983054975923,-0.08927631767981542,-0.7452854373437156,-1.9022936656662832,0.14353953592975674
638,Rhode Island,2020-04-24,-0.0003575959865405808,-0.1628122488335699,-3.443311851482201,-0.2727737406187372,-0.7456917592870532,-0.921698534339673,-0.08693173036660132,-1.0238754398207754,-0.6257527394008986,0.1435395359297167
639,South Carolina,2020-04-24,-2.4372341292795813e-05,-0.038304475339722935,-0.07123019002723065,-0.023492494231303222,-0.24681918257714575,-0.34458178479014995,-0.012695513984299509,0.1261015376412404,-1.1368686296085282,0.1435395359297528
640,South Dakota,2020-04-24,-0.000461334992699817,-0.8578184117214239,-0.5668965978136714,3.2946794375551787,-0.8096403700040161,-2.779028427576878,-0.14874933156957967,-3.8381232856895635,-1.5802864513044743,0.1435395359297325
641,Tennessee,2020-04-24,-2.1308609876441707e-05,-0.06745500070633993,-0.03238818211058307,-0.03880302852283879,-0.28598935861354496,-0.15862149951885315,-0.01763476463586863,2.342615753558403,-0.6940605883755786,0.14353953592975624
642,Texas,2020-04-24,-4.621730228076871e-06,-0.0068327088668989,-0.006644586152402422,-0.009737299814689746,-0.2613295646440446,-0.06595676053323488,1.2729402609187088,1.010446727328748,-1.2250549434561404,0.14353953592977128
643,Utah,2020-04-24,-6.878378605380874e-05,-0.2871277083510571,-0.08770951435380069,-0.16491524461067392,-0.43281719689414977,-0.6183901186401086,-0.03727667559851052,3.1506171730991026,-1.2730158562031348,0.14353953592975813
644,Vermont,2020-04-24,-0.005338632445855657,-6.565694421518388,5.436689268784069,5.556226777790229,-6.55494367006271,-2.9898745001770966,-2.372651613248251,0.631439375346398,-1.1952597562009954,0.14353953592974406
645,Virginia,2020-04-24,-4.2591026276366654e-05,-0.06653774773667412,-0.39845739086669635,-0.031200389677019973,-0.7194726056173784,-0.219415025229544,-0.010361463326441592,2.0504354178647834,-1.2007424459037384,0.14353953592974783
646,Washington,2020-04-24,-5.5403440955254716e-05,-0.11348691084466117,,-0.035840325986634294,-0.8292400761398516,-0.2962517667373369,-0.03172639129363649,0.5720297631541454,-1.445219995456961,0.14353953592974192
647,West Virginia,2020-04-24,-0.000343870756634197,-0.8110209904030884,-0.4953358082743992,-0.15931412556145313,-1.1561865157831266,-0.9007450273362562,-0.9118926989429902,0.15339577690542866,-1.0374949213632036,0.14353953592974766
648,Wisconsin,2020-04-24,-5.377255745000168e-05,-0.16064131299822168,,-0.23610119014217315,-0.6160505218995256,-0.2721747837275723,-0.0274357989241564,0.8839005190455801,-1.0164946472575749,0.1435395359297522
649,Wyoming,2020-04-24,-0.0009957647381152765,-3.394235964758237,-1.3152831207500437,2.0543722996378952,-1.1133267679165504,-5.985086385768477,-0.6372782334047906,1.164425792490399,-2.2291813988649283,0.14353953592975452
650,Alabama,2020-04-25,-2.5903569983446315e-05,-0.059146573984644735,,-0.024091619666227745,-0.24961377082543496,-0.35767698450248625,-0.005374812625591031,0.5220656935655125,-1.1224718538898255,0.1435395359297577
651,Alaska,2020-04-25,-0.0005165290592428929,-3.1226204466277747,-1.914379648580215,-0.35405600960880906,-0.7214276962672969,-0.8552184553056992,-2.1860106173445373,0.8418311896517141,-0.3978216265839641,0.14353953592975147
652,Arizona,2020-04-25,-1.3811705221301104e-05,-0.019497670222722592,-0.12192583392291924,-0.01022568514370725,-0.1978904619130402,-0.2663583902764715,-0.00342589689389162,0.511686886345484,-1.242484838315819,0.14353953592975396
653,Arkansas,2020-04-25,-5.1953727790114716e-05,-0.14727772254426447,-0.06542749197052881,-0.17363432140516824,-0.30605190831179857,-0.4675926720031097,-0.02330077443200882,0.3074493115241714,-0.9018445664334009,0.14353953592975158
654,California,2020-04-25,-4.681097495294001e-06,-0.010391236436542259,,-0.003030407264057014,-0.3639580825613225,-0.028299909314731635,-0.02511214766826701,0.7205381568000478,-0.716509246913907,0.14353953592974866
655,Colorado,2020-04-25,-9.626611171584713e-05,-0.09982147710191454,-2.5084616688846064,-0.06300608758387258,-1.0917449033752857,-0.34359425899176804,-0.02776484926767916,0.5491343802629404,-1.2674063502877413,0.14353953592975469
656,Connecticut,2020-04-25,-0.0001627383326736802,-0.04746585763203146,,-0.13028582714933398,-1.142107767232237,-0.31554967255088534,-0.023348323053329928,-0.6910375719893483,-0.7209947653192961,0.14353953592974192
657,Delaware,2020-04-25,-0.00036449392895780534,-0.27257667470679275,-0.7136893860205973,-0.3586803196404156,-0.6986613859321168,-1.5523296236797322,-0.589766819277525,-1.3204014786932998,-0.9687406908656114,0.14353953592976143
658,Florida,2020-04-25,-4.199496561545296e-06,-0.00976906001512934,,-0.002740756470060535,-0.17895001703785524,-0.07027704018585014,-0.0029198879386994245,0.2405345553422261,-0.9670773119231832,0.14353953592975008
659,Georgia,2020-04-25,-1.218137155982564e-05,-0.028235411621251823,,-0.007869478766356562,-0.25356510737111415,-0.14736701064387667,-0.0050812493752886295,0.3316984491670713,-1.0023568776613248,0.14353953592975197
660,Hawaii,2020-04-25,-0.00029384672142506975,-1.9856700182903584,-1.7747638596446118,-0.08941408631978902,-0.8189532463817748,-1.9963915134137384,-0.2103579808376871,0.31445079383550395,-1.8114925095665384,0.14353953592974977
661,Idaho,2020-04-25,-8.158232140204722e-05,-0.272453760618859,-0.2866418543799701,-0.0635373614735382,-0.28374295266990707,-1.2722912127713217,-0.06571297342651523,0.6638430999296707,-1.4522650975693083,0.1435395359297542
662,Illinois,2020-04-25,-2.7779191050269842e-05,-0.021760107386400555,,-0.01838418282966559,-0.7025689940278282,-0.09159407612941008,0.07888502096813002,0.39477947143491954,-0.7442766463895787,0.14353953592975097
663,Indiana,2020-04-25,-5.729717883797374e-05,-0.060725082316344416,,-0.026129014890670984,-0.7599082543963058,-0.35367142257457423,-0.027981569750427645,0.10140484834337252,-1.5257456519059633,0.14353953592973515
664,Iowa,2020-04-25,-7.838980960249196e-05,-0.14998168085204663,-0.10307705553634558,-0.23526943564634162,-0.4907286712419364,-0.5958019105978103,0.05992672587791546,-0.400963246241556,-1.209645066986985,0.14353953592975796
665,Kansas,2020-04-25,-0.00010134911784715374,-0.3940208141751428,,-0.0667511802627847,-0.5794251635204025,-0.9091603608287439,-0.061272241246165204,0.9056087062455307,-1.6993353034426848,0.14353953592975277
666,Kentucky,2020-04-25,-8.14407459788239e-05,-0.18158673028314562,-0.48052176373933964,-0.058761597262354213,-0.7015976124281028,-0.4630591681149223,-0.038067150500495216,0.6958401997179176,-1.3286307394963388,0.14353953592975044
667,Louisiana,2020-04-25,-2.4117532948363768e-05,-0.04026945213060947,-0.039567485330362445,0.027215288524768254,-0.2202352670549902,-0.17695906882205303,0.003013111253546657,0.2535305486535689,-0.5270783285559913,0.143539535929749
668,Maine,2020-04-25,-0.0013013544419076353,-1.424837008529688,-1.4013526028850545,10.804068463651928,-3.5269727233332677,-1.3229768502388697,-0.488441728740238,1.8835979692286342,-1.1318102982337928,0.1435395359297587
669,Maryland,2020-04-25,-5.348317201886172e-05,-0.04755196512319614,-1.115870829423752,-0.036714867330243026,-0.6379179939007796,-0.2735921262437697,-0.01325357231752421,0.7615223568623752,-1.0599377290318268,0.1435395359297563
670,Massachusetts,2020-04-25,-6.330298326238727e-05,-0.021913287558204833,,0.0002126494159682559,-0.8607099791262703,-0.26868990866076264,-0.018176188286063988,-0.8549107925856485,-1.1869594348039092,0.14353953592968927
671,Michigan,2020-04-25,-5.8736228173536226e-05,-0.0374826735753306,-0.08490164206961816,0.18531871129623426,-1.118131149067537,-0.13053597912421105,0.048786865494056635,0.10864454807402409,-0.8345330228067512,0.14353953592974988
672,Minnesota,2020-04-25,-6.489064988006599e-05,-0.08703649889084468,-0.07665941506142242,-0.29504389323454955,-0.7269043350147819,-0.303993155360273,-0.024727135263923686,1.1163417292095013,-1.0999457328756481,0.14353953592975405
673,Mississippi,2020-04-25,-4.1889877181262426e-05,-0.05463137747236973,,-0.06109833373420074,-0.2450717923976658,-0.6566053871455052,-0.027984805218537693,0.08192994395306767,-1.2520302396160616,0.14353953592975194
674,Missouri,2020-04-25,-3.9871775015834385e-05,-0.11264295490646428,,-0.025541541707097982,-0.4791085620789659,-0.34763375435964067,0.5500577040455817,0.01609189557162853,-1.3658724133245437,0.1435395359297519
675,Montana,2020-04-25,-0.0003427568546347725,-0.7790485492065539,-0.5207558381200622,-0.3348323504787405,-0.6954589643190334,-1.320569994144131,-0.19544978119078993,0.545643436379525,-0.8997564090655238,0.14353953592975213
676,Nebraska,2020-04-25,-0.0001629463800876168,-0.37130915627432115,,-0.325069227077953,-0.6393575164153786,-1.0750734533768274,,3.6752618585044714,-1.3430398239491232,
677,Nevada,2020-04-25,-4.212580075706953e-05,-0.10424418782101048,,-0.027485874480726338,-0.25497276840542227,-0.568441877960364,,0.3535222036104528,-1.121963580457428,-6.9667217016043965
678,New Hampshire,2020-04-25,-0.0009179992573824929,-0.3508581716954219,-0.8235936166029947,1.3356070331940055,-2.4741001430017833,-2.0482195248733794,-0.2509135323060927,-0.8521651140562092,-1.7870845055087323,0.14353953592976
679,New Jersey,2020-04-25,-5.347233664680909e-05,-0.012403289659569501,,-0.04588363779157045,-0.9349146145976841,-0.13576892725711642,-0.010384900619057108,-0.6678630844465316,-0.7728413094439578,0.14353953592973134
680,New Mexico,2020-04-25,-0.00016860477208293425,-0.20042256515554543,-0.386460078693258,-0.19953481473609183,-0.6957528423088322,-0.49311720660542047,-0.04463914439808913,-0.2711346742902674,-0.6634137931941113,0.14353953592975063
681,New York,2020-04-25,-2.7894951159071136e-05,-0.007899009440214795,-0.19656104223201057,-0.014040230626798973,-1.0976044414552064,-0.04594036506659257,-0.0043064694170233606,-0.050957528731739844,-0.5708730257192756,0.14353953592972274
682,North Carolina,2020-04-25,-2.137761385981337e-05,-0.052337180287737414,,-0.09734068359516342,-0.44055648475343306,-0.14175163052903972,-0.649572070937142,0.7606073217986158,-0.9522314735361549,0.14353953592974925
683,North Dakota,2020-04-25,-0.00038286829933981755,-1.158697923388788,-0.5380506785205821,0.03872679586782567,-0.5688571192135589,-2.25955167393418,-0.2437782276888184,-0.017851139535515734,-1.1250040736112736,0.14353953592975993
684,Ohio,2020-04-25,-3.419354364098882e-05,-0.04188553771734329,,-0.05297179196111438,-0.7845542175614961,-0.15272173010824655,-0.011785729582633294,-0.18217511223886546,-1.1430799397571398,0.14353953592975138
685,Oklahoma,2020-04-25,-5.169799752768958e-05,-0.20285430898671167,-0.06916664930868005,-0.05973889429590689,-0.40036272174052345,-0.3945850354452345,-0.02057500551155283,0.40529314804479855,-0.9989747397547418,0.1435395359297525
686,Oregon,2020-04-25,-0.00012477141365587055,-0.3117371386378283,,-0.0804105704080186,-1.0314190609757636,-0.6401172735849968,-0.062240310196384895,0.6581457832257159,-1.728311102062957,0.14353953592975163
687,Pennsylvania,2020-04-25,-4.781150662876971e-05,-0.025868979054383533,,0.04162026859509473,-1.2083167326189375,-0.22914988602669253,-0.08333850170298465,-0.7406523309466215,-1.8790896337138034,0.14353953592975108
688,Rhode Island,2020-04-25,-0.0003394222404124355,-0.15894335161732498,-3.3270528136976263,-0.25552692284296913,-0.7077942066490063,-0.8981099974118134,-0.08693173036660132,-1.0235832524740116,-0.6097381846944019,0.14353953592971044
689,South Carolina,2020-04-25,-2.425781632810961e-05,-0.0378814482358769,-0.07123019002723065,-0.02329189111219086,-0.24563186949148189,-0.34257114596833205,-0.012695513984299509,0.1604123511027066,-1.1300773040653072,0.14353953592975238
690,South Dakota,2020-04-25,-0.00044978022932632057,-0.8578184117214239,-0.5622307739987904,3.686524320839433,-0.7833609793891856,-2.740658779746607,-0.14738817645404417,-3.969787651570028,-1.552956023414849,0.14353953592973173
691,Tennessee,2020-04-25,-2.110250828609525e-05,-0.06637544700536782,-0.032291491163166555,-0.03716753552941464,-0.2830962753710643,-0.15645786837679915,-0.017526258561173732,2.2955962245933557,-0.6841616097780582,0.1435395359297552
692,Texas,2020-04-25,-4.609708151234915e-06,-0.006803281653314245,-0.006603152197142229,-0.009643854145726383,-0.26045149952521507,-0.0652002015462585,0.4543594920611452,1.0142310732423196,-1.2068651687121017,0.1435395359297564
693,Utah,2020-04-25,-6.816896252960256e-05,-0.2831174659407246,-0.08679311164887846,-0.1567820782592072,-0.4284104605248656,-0.6045141220634487,-0.03680652827806973,3.3165426050171,-1.2400663611156268,0.14353953592975816
694,Vermont,2020-04-25,-0.005088201489977884,-5.178300659828491,5.436689268784069,5.700237662058321,-6.227323343648289,-2.9653398490367904,2.992261270211176,0.7702050071608182,-1.1851834693970715,0.14353953592975627
695,Virginia,2020-04-25,-4.189785869789455e-05,-0.06501668717691214,-0.3955339070209642,-0.030599932205080387,-0.7066528210221178,-0.21835654406321392,-0.010205486513354754,2.0180867690104947,-1.1944460635476837,0.14353953592974758
696,Washington,2020-04-25,-5.4563777709446693e-05,-0.11034470023358955,,-0.03530819879584681,-0.8165095209300968,-0.2962517667373369,-0.03172639129363649,0.5595337452425053,-1.445219995456961,0.14353953592974186
697,West Virginia,2020-04-25,-0.000343870756634197,-0.8110209904030884,-0.4953358082743992,-0.15931412556145313,-1.1561865157831266,-0.8811664314789431,-0.9118926989429902,0.15339577690542866,-1.0053035376575805,0.14353953592974766
698,Wisconsin,2020-04-25,-5.308633721561625e-05,-0.15950823797111324,,-0.18003559873984185,-0.6070363129501781,-0.2705328182493299,-0.027109108440324815,0.7804384219946526,-1.0095159777831573,0.14353953592975183
699,Wyoming,2020-04-25,-0.0009801848658637711,-3.394235964758237,-1.3152831207500437,2.51034447729285,-1.0919500388732974,-5.96189751987199,-0.6372782334047906,0.930397782038062,-2.218736172407084,0.14353953592975363
700,Alabama,2020-04-26,-2.5648319535354027e-05,-0.058377240513377934,,-0.02363761594855948,-0.247028479099293,-0.35534321497625987,-0.005367234298827073,0.4792970152103789,-1.1147570432230824,0.14353953592975519
701,Alaska,2020-04-26,-0.0005161143945978309,-3.1226204466277747,-1.914379648580215,-0.35345635843917506,-0.7206839325230394,-0.8518142509342853,-6.484043800369641,0.8350997617564017,-0.3958366929191813,0.14353953592973553
702,Arizona,2020-04-26,-1.3767389959688034e-05,-0.019474626112643428,-0.12148943384590538,-0.010186333418942664,-0.19725552455737563,-0.2650033979777852,-0.003417282962647624,0.4539142490808572,-1.2361641912154517,0.14353953592975358
703,Arkansas,2020-04-26,-5.1715592562671323e-05,-0.145372690971912,-0.06534714546316638,-0.16311448693746983,-0.3043848676399111,-0.46496928525570597,-0.02330077443200882,0.4545482480240865,-0.895834915234594,0.1435395359297509
704,California,2020-04-26,-4.65670498972028e-06,-0.010305641573742823,,-0.003014795196797755,-0.36204479738770756,-0.028152970752389452,0.057863986339320106,0.7030117707213497,-0.7127573504949712,0.14353953592974814
705,Colorado,2020-04-26,-9.392565981380058e-05,-0.0993019784809207,-2.439153882872387,-0.061004641656751894,-1.0645482583904633,-0.3400682207159503,-0.02728278473604596,0.39928322198543265,-1.2541583915964516,0.14353953592975374
706,Connecticut,2020-04-26,-0.0001562410027040143,-0.0459496864623452,,-0.12084958527747651,-1.0965091003247132,-0.31376236609919766,-0.023481870410847722,-0.6741025376216601,-0.7169109753243037,0.14353953592974178
707,Delaware,2020-04-26,-0.00034092408696650354,-0.26523332321233223,-0.6985870555028934,-0.22763588038928606,-0.653482750120947,-1.5252818226550706,0.01839084912740625,-1.673162453289842,-0.9518613470385121,0.1435395359297442
708,Florida,2020-04-26,-4.184411280090818e-06,-0.009707800224311273,,-0.0027310713011109438,-0.17830130416553416,-0.0697977016294162,-0.0028926843924099864,0.2360007539627982,-0.9603935888363065,0.14353953592975008
709,Georgia,2020-04-26,-1.2141436576445298e-05,-0.02809321537881006,,-0.007843993681917523,-0.25268520187180454,-0.14658852395836547,-0.00505918403147688,0.32861427791243714,-0.9967836429634206,0.14353953592975188
710,Hawaii,2020-04-26,-0.00029359676944053453,-1.7831088526314283,-1.7019389156388753,-0.08941408631978902,-0.8182565688636544,-1.9800338957289898,-0.20751503487033662,0.5103697256516055,-1.7966486184900092,0.14353953592975008
711,Idaho,2020-04-26,-8.148630887044685e-05,-0.272453760618859,-0.2809754160424184,-0.06338585976782908,-0.2833653058129014,-1.2691609513972193,-0.06550639747675621,0.65363087752223,-1.4482252749498057,0.14353953592975421
712,Illinois,2020-04-26,-2.7132063848604006e-05,-0.021435947657363404,,-0.017949035653391253,-0.6844105165097454,-0.09072942915694424,-0.07816189055213675,0.07821133534346984,-0.7366280246276722,0.14353953592974716
713,Indiana,2020-04-26,-5.6171615806178235e-05,-0.05961718606516255,,-0.017146525086402045,-0.7443980439789226,-0.3518559502638455,-0.028339790830206376,0.07270576612048141,-1.5176518017089693,0.1435395359297323
714,Iowa,2020-04-26,-7.710264805352653e-05,-0.1481803022754795,-0.10206115167938384,-0.20894145291763921,-0.48071417990164006,-0.5915790481886707,-0.13038370710178873,-0.6104811889128434,-1.199108613929979,0.1435395359297455
715,Kansas,2020-04-26,-0.00010027734573821142,-0.3912640662635903,,-0.06599972773770299,-0.5718588414502014,-0.9028795208742173,-0.060306827664555,0.8323132524995811,-1.6849658436108816,0.14353953592975252
716,Kentucky,2020-04-26,-8.046608755506578e-05,-0.1798907370556211,-0.4581771289870549,-0.05769994435962329,-0.6899022033905721,-0.46066270880623567,-0.03488375476154383,0.6313885113833244,-1.319353383372647,0.14353953592975086
717,Louisiana,2020-04-26,-2.3971205834123368e-05,-0.03963851894210441,-0.039567485330362445,0.028344865452115852,-0.21887684336871457,-0.1758338079343584,0.009495865768754894,0.25787496277234856,-0.5236829951817156,0.14353953592974714
718,Maine,2020-04-26,-0.0012655572370820019,-1.334539393886182,-1.390570496372912,12.126077757721065,-3.4090709542048567,-1.3225691489302296,-0.47849639959181334,1.9656419069580626,-1.1314009949533754,0.1435395359297575
719,Maryland,2020-04-26,-5.24925387387481e-05,-0.04661247194613561,-1.111339028677912,-0.03596572194372108,-0.6258367389688781,-0.26907250225829343,-0.012791191352084475,0.720736767929506,-1.0420826011193753,0.14353953592975657
